Ln Peak WS,Name,Draft Year,Pick,Draft Age,Position,Height (cm),Weight (lbs),Games,Games Started Percentage,Minutes Played,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game,Strength of Schedule,True Shooting Percentage,Effective Field Goal Percentage,3 Point Attempt Rate,Free Throw Attempt Rate,Total Rebound Percentage,Assist Percentage,Block Percentage,Turnover Percentage,Usage Rate,Offensive Win Shares,Defensive Win Shares,Win Shares,Win Shares Per 40 Minutes,MM Games Played,MM Final Four,MM Champ,MM Games Started Percentage,MM Minutes Played,MM Field Goals Per Game,MM Field Goal Attempts Per Game,MM Field Goal Percentage,MM 2-Point Field Goals Per Game,MM 2-Point Field Goal Attempts Per Game,MM 2-Point Field Goal Percentage,MM 3-Point Field Goals Per Game,MM 3-Point Field Goal Attempts Per Game,MM 3-Point Field Goal Percentage,MM Free Throws Per Game,MM Free Throw Attempts Per Game,MM Free Throw Percentage,MM Offensive Rebounds Per Game,MM Defensive Rebounds Per Game,MM Total Rebounds Per Game,MM Assists Per Game,MM Steals Per Game,MM Blocks Per Game,MM Turnovers Per Game,MM Personal Fouls Per Game,MM Points Per Game,MM Points Delta,MM Rebounds Delta,MM Assists Delta,MM Steals Delta,MM Blocks Delta,MM Points Delta Squared,MM Rebounds Delta Squared,MM Assists Delta Squared,MM Steals Delta Squared,MM Blocks Delta Squared
0.002219757,Jelani McCoy,1998,33,20.5,Center,208,245,15,0.962664454,32.29282116,3.8,6.3,0.6,3.8,6.3,0.6,0,0,0,2.3,4.5,0.522,1.93575,4.6565,7.1,0.9,0.5,1.7,2.44157161,2.410366625,9.9,11.01,0.587,0.6,0,0.705,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,0.8,0.6,1.4,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777737935,Shammond Williams,1998,34,23.16666667,Guard,185,201,38,0.962664454,32.29282116,5.5,11.3,0.488,3.2,5.6,0.577,2.3,5.7,0.4,3.5,3.8,0.911,1.93575,4.6565,3.2,4.2,1,0.1,2.44157161,2.410366625,16.8,10.38,0.64,0.589,0.502,0.341,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,4.9,1.6,6.6,0.214559223,5,1,0,0.16,34.2,6,12.8,0.46875,3.8,6,0.633333,2.2,6.8,0.323529,4,4,1,0.6,3.4,4,3.4,0.2,0.2,2.6,0.6,18.2,1.4,0.8,-0.8,-0.8,0.1,1.96,0.64,0.64,0.64,0.01
0.276007041,Jerome James,1998,36,22.58333333,Center,213,300,27,0.962664454,32.29282116,7.7,15.4,0.5,7.7,15.4,0.5,0,0,0,4.4,8,0.553,1.93575,4.6565,10.4,1.1,0.6,4.6,2.44157161,2.410366625,19.9,-11.83,0.516,0.5,0,0.522,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,1.6,2.8,4.4,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297336808,Rafer Alston,1998,39,21.91666667,Guard,188,171,33,0.962664454,32.29282116,3.8,9.4,0.401,1.8,3.4,0.513,2,5.9,0.337,1.5,2,0.758,1.93575,4.6565,2.2,7.3,2.1,0.4,2.44157161,2.410366625,11,5.48,0.535,0.508,0.634,0.214,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,1.4,1.7,3.1,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.901086467,Cuttino Mobley,1998,41,22.75,Guard,193,190,34,0.962664454,32.29282116,5.7,11.8,0.48,3.6,6.9,0.525,2,4.9,0.416,3.9,4.5,0.856,1.93575,4.6565,4.3,2.6,1.6,0.5,2.44157161,2.410366625,17.2,6.43,0.617,0.566,0.413,0.381,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,4,1.7,5.7,0.214559223,4,0,0,0.25,34.5,6.5,12.75,0.509804,4,7,0.571429,2.5,5.75,0.434783,3,3.75,0.8,2.25,2,4.25,2.5,1.25,0.25,2.75,3.5,18.5,1.3,-0.05,-0.1,-0.35,-0.25,1.69,0.0025,0.01,0.1225,0.0625
1.1550536,Jahidi White,1998,43,22.33333333,Center,206,290,12,0.962664454,32.29282116,4.3,6.8,0.634,4.3,6.8,0.634,0,0,0,1.8,4.2,0.44,1.93575,4.6565,9.1,0.2,1,2.2,2.44157161,2.410366625,10.5,5.99,0.596,0.634,0,0.61,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,0.8,2,2.8,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.354934299,Toby Bailey,1998,45,22.58333333,Forward,198,213,33,0.962664454,32.29282116,6.2,14.1,0.443,4.8,9.7,0.497,1.4,4.4,0.324,4,5.4,0.737,1.93575,4.6565,5.9,4.1,1.2,0.7,2.44157161,2.410366625,17.9,11.01,0.537,0.494,0.312,0.385,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,2.1,1,3.1,0.214559223,3,0,0,0.333333333,38,5.666667,13,0.435897,3.666667,8.666667,0.423077,2,4.333333,0.461538,5.333333,6.666667,0.8,3,6,9,5.333333,2.333333,1.333333,2.333333,3.333333,18.666667,0.766667,3.1,1.233333,1.133333,0.633333,0.587778289,9.61,1.521110289,1.284443689,0.401110689
-0.394565818,Derrick Dial,1998,52,22.5,Guard,193,184,29,0.962664454,32.29282116,7.7,15.8,0.484,4.9,9,0.548,2.7,6.8,0.399,2.9,3.7,0.785,1.93575,4.6565,6.7,2.3,1.3,0.9,2.44157161,2.410366625,20.9,2.67,0.595,0.57,0.431,0.233,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,3.5,1.6,5.1,0.214559223,1,0,0,1,40,11,22,0.5,10,16,0.625,1,6,0.166667,6,7,0.857143,5,3,8,1,2,0,3,4,29,8.1,1.3,-1.3,0.7,-0.9,65.61,1.69,1.69,0.49,0.81
1.35834324,Greg Buckner,1998,53,21.75,Guard,193,210,32,1,32.29282116,6.4,11.9,0.537,5.8,10.1,0.575,0.6,1.8,0.328,2.9,4.2,0.696,1.93575,4.6565,4.1,2.6,1.6,0.3,2.44157161,2.410366625,16.3,10.34,0.587,0.562,0.153,0.355,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,3.3,1.9,5.1,0.214559223,1,0,0,1,25,5,9,0.555556,5,8,0.625,0,1,0,2,2,1,0,3,3,2,1,0,2,4,12,-4.3,-1.1,-0.6,-0.6,-0.3,18.49,1.21,0.36,0.36,0.09
0.859810054,Tremaine Fowlkes,1998,54,22.16666667,Forward,203,220,32,0.962664454,32.29282116,5,10.3,0.491,4.8,9.1,0.533,0.2,1.2,0.162,3.7,5.8,0.636,1.93575,4.6565,11.2,1,1.6,0.3,2.44157161,2.410366625,13.9,5.48,0.536,0.5,0.113,0.561,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,1.5,2.3,3.8,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.016332782,Ryan Bowen,1998,55,22.58333333,Forward,201,215,31,0.962664454,32.29282116,5.3,8.8,0.603,5,8.3,0.607,0.3,0.5,0,3.6,5.2,0.689,1.93575,4.6565,8.7,1.5,2.5,1.3,2.44157161,2.410366625,14.4,6.04,0.641,0.618,0.055,0.592,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,3.4,3.3,6.7,0.214559223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.766190748,Tim Duncan,1997,1,21.16666667,Center,211,248,31,0.962664454,36.7,7.5,12.4,0.608,7.4,11.7,0.628,0.2,0.7,0,5.5,8.7,0.636,1.93575,4.6565,14.7,3.2,0.7,3.3,3.2,2.2,20.8,10.53,0.629,0.616,0.057,0.699,12.0730303,16.53393939,2.918787879,16.2,25.38030303,5.5,4.9,10.4,0.367,2,0,0,0.5,38,6.5,12,0.541667,6,11,0.545455,0.5,1,0.5,6.5,8.5,0.764706,5.5,15.5,21,2,1,4,5,3,20,-0.8,6.3,-1.2,0.3,0.7,0.64,39.69,1.44,0.09,0.49
1.740633245,Keith Van Horn,1997,2,21.66666667,Forward,208,220,32,0.962664454,31.5,7.8,15.8,0.492,5.9,11.1,0.537,1.8,4.7,0.387,4.7,5.2,0.904,1.93575,4.6565,9.5,1.4,0.7,1.2,2.5,1.9,22,5.44,0.604,0.55,0.298,0.331,12.0730303,16.53393939,2.918787879,11.9,25.38030303,4.9,3,8,0.316,4,0,0,0.25,34.75,7.25,16.75,0.432836,6.25,11.75,0.531915,1,5,0.2,5.25,5.25,1,1.5,8.75,10.25,1.5,0.5,1,2,3,20.75,-1.25,0.75,0.1,-0.2,-0.2,1.5625,0.5625,0.01,0.04,0.04
2.009681975,Chauncey Billups,1997,3,20.75,Guard,190,202,29,0.962664454,32.7,5.2,12.7,0.413,2.7,6.2,0.425,2.6,6.4,0.401,6.1,7.1,0.854,1.93575,4.6565,4.9,4.8,2.1,0.1,2.9,1.8,19.1,6.24,0.596,0.515,0.508,0.56,12.0730303,16.53393939,2.918787879,15.3,25.38030303,3.7,2.1,5.8,0.245,2,0,0,0.5,33.5,6.5,15,0.433333,4.5,8.5,0.529412,2,6.5,0.307692,2.5,3,0.833333,0.5,5,5.5,3,1.5,0,2.5,1.5,17.5,-1.6,0.6,-1.8,-0.6,-0.1,2.56,0.36,3.24,0.36,0.01
1.751816516,Antonio Daniels,1997,4,22.25,Guard,193,195,32,0.962664454,36.3,8.7,15.9,0.547,7.3,12.7,0.576,1.4,3.3,0.433,5.1,6.6,0.777,1.93575,4.6565,2.8,6.8,2.3,0.3,3.2,1.6,24,1.56,0.628,0.591,0.204,0.414,12.0730303,16.53393939,2.918787879,14.4,25.38030303,5.4,1.5,6.9,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.868481753,Tony Battie,1997,5,21.33333333,Center,211,230,28,0.962664454,34.9,7.4,12.7,0.579,7.1,12.1,0.588,0.2,0.6,0,3.8,5.8,0.656,1.93575,4.6565,11.8,0.8,0.9,2.5,2.8,3,18.8,6.72,0.606,0.587,0.045,0.458,12.0730303,16.53393939,2.918787879,15.1,25.38030303,3.2,2.1,5.4,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.125880246,Ron Mercer,1997,6,21.08333333,Forward,201,210,40,0.962664454,32.5,7.4,15.1,0.493,6.2,11.6,0.537,1.2,3.5,0.348,2.1,2.6,0.781,1.93575,4.6565,5.3,2.4,1.7,0.3,1.7,2.4,18.1,9.2,0.555,0.533,0.234,0.174,12.0730303,16.53393939,2.918787879,9.4,25.38030303,3.4,3.2,6.6,0.204,6,1,0,0.166666667,32.666667,6.666667,13.833333,0.481928,5.666667,10.666667,0.53125,1,3.166667,0.315789,2,2.833333,0.705882,2.833333,2.5,5.333333,2.166667,1.5,0.166667,2.166667,3,16.333333,-1.766667,0.033333,-0.233333,-0.2,-0.133333,3.121112289,0.001111089,0.054444289,0.04,0.017777689
1.232295185,Tim Thomas,1997,7,20.33333333,Forward,208,230,32,0.962664454,31.4,5.8,13,0.45,4.4,8.6,0.507,1.5,4.4,0.336,3.8,4.8,0.796,1.93575,4.6565,6,2.1,1.8,1,2.8,2.8,16.9,9.45,0.555,0.506,0.337,0.365,12.0730303,16.53393939,2.918787879,15.7,25.38030303,2.6,2,4.6,0.183,2,0,0,0.5,31.5,8,16.5,0.484848,7,11.5,0.608696,1,5,0.2,2.5,3,0.833333,5,5,10,2.5,1.5,1,2.5,3,19.5,2.6,4,0.4,-0.3,0,6.76,16,0.16,0.09,0
0.380428148,Adonal Foyle,1997,8,22.25,Center,208,250,28,0.962664454,37.7,9.9,17.5,0.565,9.9,17.3,0.571,0,0.3,0,4.5,9.3,0.487,1.93575,4.6565,13.1,1.9,0.7,6.4,4.2,2.1,24.4,-6.42,0.555,0.566,0.014,0.533,12.0730303,16.53393939,2.918787879,16,25.38030303,3.3,2.7,6,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.559406979,Danny Fortson,1997,10,21.25,Forward,201,260,33,0.962664454,29.9,7.4,11.9,0.62,7.4,11.8,0.621,0,0,0,6.6,8.5,0.772,1.93575,4.6565,9.1,1.1,0.6,0.5,3,3.3,21.3,5.44,0.669,0.62,0.003,0.717,12.0730303,16.53393939,2.918787879,16,25.38030303,6,2.5,8.5,0.343,2,0,0,0.5,30,7,11.5,0.608696,7,11.5,0.608696,0,0,0,6,7.5,0.8,4.5,3,7.5,0.5,1,0.5,3,3.5,20,-1.3,-1.6,-0.6,0.4,0,1.69,2.56,0.36,0.16,0
0.635396124,Tariq Abdul-Wahad,1997,11,22.58333333,Forward,198,223,26,0.962664454,33.4,8.7,17.6,0.492,7.7,14.8,0.516,1,2.7,0.366,5.5,7.5,0.73,1.93575,4.6565,8.8,1.1,1.5,0.7,2.6,2.4,23.8,4.15,0.563,0.521,0.155,0.429,12.0730303,16.53393939,2.918787879,11,25.38030303,3.2,1.6,4.9,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.350362352,Austin Croshere,1997,12,22.08333333,Center,206,235,36,0.962664454,33.1,5.6,12.2,0.455,3.9,7.4,0.525,1.7,4.9,0.349,5.1,5.7,0.888,1.93575,4.6565,7.5,1.5,1.1,0.7,2.6,2.6,17.9,8.32,0.598,0.524,0.398,0.466,12.5,9.1,2,15,27,4.4,2.4,6.8,0.228,4,0,0,0.25,31,6.75,12.25,0.55102,4.5,6.75,0.666667,2.25,5.5,0.409091,7,8.5,0.823529,1,4.75,5.75,1.5,0.25,0,2.75,3.5,22.75,4.85,-1.75,0,-0.85,-0.7,23.5225,3.0625,0,0.7225,0.49
1.919636318,Derek Anderson,1997,13,22.91666667,Forward,196,194,19,0.962664454,25.3,5.8,11.9,0.491,3.8,6.9,0.553,2,4.9,0.404,4.1,5,0.811,1.93575,4.6565,4.1,3.5,1.9,0.1,1.7,2.1,17.7,9.2,0.621,0.575,0.416,0.42,12.0730303,16.53393939,2.918787879,10.6,25.38030303,2.5,1.4,3.9,0.321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,-15.7,-4.1,-3.5,-1.9,-0.1,246.49,16.81,12.25,3.61,0.01
0.905051335,Maurice Taylor,1997,14,20.66666667,Forward,206,260,35,0.962664454,30.1,4.9,9.7,0.507,4.9,9.6,0.512,0,0.1,0,2.4,3.3,0.718,1.93575,4.6565,6.2,1.1,0.7,0.9,2,2.7,12.3,10.53,0.543,0.509,0.015,0.343,12.0730303,16.53393939,2.918787879,15,25.38030303,1.9,2.1,4,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.458777638,Kelvin Cato,1997,15,22.83333333,Center,211,255,28,1.142857143,28.6,4.6,11.2,0.408,4.6,11.2,0.409,0,0,0,2.2,4,0.54,1.93575,4.6565,8.4,0.5,0.9,4.2,1.7,2.9,11.3,6.3,0.431,0.408,0.003,0.36,12.0730303,16.53393939,2.918787879,11.5,25.38030303,-0.7,4.4,3.7,0.185,3,0,0,0.333333333,35.333333,6,9,0.666667,6,8.666667,0.692308,0,0.333333,0,3,4.666667,0.642857,2.333333,6.333333,8.666667,0.666667,0,4.666667,2.333333,3.333333,15,3.7,0.266667,0.166667,-0.9,0.466667,13.69,0.071111289,0.027777889,0.81,0.217778089
1.022913608,Brevin Knight,1997,16,21.58333333,Guard,178,173,30,0.962664454,32,4.6,11.4,0.408,3.1,7.7,0.407,1.5,3.7,0.409,5.5,6.6,0.834,1.93575,4.6565,3.7,7.8,2.8,0.1,3.4,2.8,16.3,9.05,0.561,0.474,0.323,0.584,12.0730303,16.53393939,2.918787879,19.1,25.38030303,2.6,2.6,5.2,0.216,3,0,0,0.333333333,38.666667,5.666667,14.666667,0.386364,5,11.333333,0.441176,0.666667,3.333333,0.2,9.333333,10.333333,0.903226,1.333333,3.666667,5,8,2.333333,0.333333,0.666667,3.666667,21.333333,5.033333,1.3,0.2,-0.466667,0.233333,25.33444109,1.69,0.04,0.217778089,0.054444289
-0.940388283,Johnny Taylor,1997,17,23,Forward,206,220,35,0.962664454,30.6,6.1,12.6,0.486,5.3,9.8,0.542,0.8,2.8,0.289,3.5,5.3,0.665,1.93575,4.6565,7.3,2.1,1.2,0.8,2.1,2.9,16.5,-5.21,0.548,0.518,0.22,0.42,12.0730303,16.53393939,2.918787879,12,25.38030303,2.7,3.6,6.3,0.234,3,0,0,0.333333333,34,7,15,0.466667,6.333333,13,0.487179,0.666667,2,0.333334,3,6.333333,0.473684,2.333333,3.666667,6,1.333333,0.333333,0.333333,2.333333,3.666667,17.666667,1.166667,-1.3,-0.766667,-0.866667,-0.466667,1.361111889,1.69,0.587778289,0.751111689,0.217778089
1.806387295,Scot Pollard,1997,19,22.33333333,Center,211,265,28,0.928571429,25.1,3.4,6.4,0.528,3.3,6.3,0.525,0,0,0,3.5,5,0.707,1.93575,4.6565,8.3,0.7,1.3,2.6,1.5,2.4,10.3,7.94,0.589,0.531,0.006,0.787,12.0730303,16.53393939,2.918787879,14.7,25.38030303,1.7,3.7,5.3,0.304,3,0,0,0.333333333,27,2.333333,4.333333,0.538462,2.333333,4.333333,0.538462,0,0,0,2.666667,5,0.533333,3.333333,7,10.333333,1.333333,1.333333,4,1.666667,2,7.333333,-2.966667,2.033333,0.633333,0.033333,1.4,8.801113089,4.134443089,0.401110689,0.001111089,1.96
0.184065236,Bobby Jackson,1997,23,24.25,Guard,185,185,35,0.962664454,31.5,5.5,12.4,0.441,4.6,9.6,0.476,0.9,2.8,0.32,3.5,4.4,0.786,1.93575,4.6565,6.1,4,2.1,0.2,2.3,3,15.3,9.2,0.528,0.477,0.224,0.356,12.0730303,16.53393939,2.918787879,13.8,25.38030303,2.1,3.4,5.4,0.197,5,1,0,0.2,36.4,6,12.6,0.47619,4.6,9.4,0.489362,1.4,3.2,0.4375,6.4,7.4,0.864865,2.2,5.2,7.4,3,2.4,0,3.2,1.8,19.8,4.5,1.3,-1,0.3,-0.2,20.25,1.69,1,0.09,0.04
-0.51690467,John Thomas,1997,25,21.75,Forward,206,265,35,0.962664454,23.8,3.6,6.2,0.576,3.6,6.2,0.579,0,0,0,1.9,3.3,0.574,1.93575,4.6565,6.3,1.1,0.9,1.5,1.5,2.5,9,9.2,0.582,0.576,0.005,0.53,12.0730303,16.53393939,2.918787879,16.6,25.38030303,1.9,4.4,6.3,0.304,5,1,0,0.2,22.8,2.8,4.8,0.583333,2.8,4.8,0.583333,0,0,0,1.8,2.6,0.692308,2.4,4.4,6.8,1,0.4,0.4,2.6,3,7.4,-1.6,0.5,-0.1,-0.5,-1.1,2.56,0.25,0.01,0.25,1.21
1.005521866,Charles Smith,1997,26,21.83333333,Guard,193,194,33,0.962664454,29.5,6.2,13.5,0.457,4.1,7.9,0.519,2,5.5,0.368,3.2,4.2,0.748,1.93575,4.6565,5.5,2.8,1.5,0.8,2.8,1.9,17.5,3.67,0.566,0.533,0.41,0.313,12.0730303,16.53393939,2.918787879,15.1,25.38030303,3.2,2.3,5.4,0.223,2,0,0,0.5,30,4.5,12.5,0.36,4,8.5,0.470588,0.5,4,0.125,2.5,3,0.833333,2.5,3.5,6,0.5,2.5,1.5,3.5,1.5,12,-5.5,0.5,-2.3,1,0.7,30.25,0.25,5.29,1,0.49
0.849302933,Jacque Vaughn,1997,27,22.33333333,Guard,185,190,26,0.961538462,31.5,3,7.1,0.427,2.3,5,0.466,0.7,2.1,0.333,3.4,4.3,0.779,1.93575,4.6565,2.4,6.2,1.8,0.2,2.5,2.3,10.2,7.94,0.553,0.476,0.292,0.611,12.0730303,16.53393939,2.918787879,21.1,25.38030303,1.4,1.7,3.1,0.15,3,0,0,0.333333333,31,2,7,0.285714,1.666667,4.666667,0.357143,0.333333,2.333333,0.142857,3.333333,5.333333,0.625,0.666667,2.333333,3,6.666667,1,0,3.666667,3,7.666667,-2.533333,0.6,0.466667,-0.8,-0.2,6.417776089,0.36,0.217778089,0.64,0.04
1.491029681,Marc Jackson,1997,37,22.41666667,Forward,208,270,31,0.962664454,38.7,5.6,11.8,0.478,5.6,11.6,0.481,0.1,0.2,0,4.8,6.2,0.767,1.93575,4.6565,9,1.2,0.9,0.7,1.9,2.1,16.1,9.04,0.546,0.481,0.016,0.527,12.0730303,16.53393939,2.918787879,11.6,25.38030303,2.5,3.5,6.1,0.202,2,0,0,0.5,34.5,6.5,14,0.464286,6.5,14,0.464286,0,0,0,2,2.5,0.8,3.5,4.5,8,1.5,0.5,0,1,2,15,-1.1,-1,0.3,-0.4,-0.7,1.21,1,0.09,0.16,0.49
-0.473554229,Anthony Johnson,1997,39,22.66666667,Guard,190,190,32,0.962664454,34.3,4.9,9.8,0.505,4,7.5,0.536,0.9,2.3,0.405,3.1,3.9,0.794,1.93575,4.6565,3.5,7.2,1.6,0.3,2.44157161,2.410366625,13.9,-6.85,0.598,0.553,0.236,0.403,12.0730303,16.53393939,2.918787879,14.36375158,25.38030303,3.1,2.3,5.4,0.197,2,0,0,0.5,39,5,12.5,0.4,3.5,8,0.4375,1.5,4.5,0.333333,4,6,0.666667,0.5,2,2.5,7.5,1,0,2.5,4,15.5,1.6,-1,0.3,-0.6,-0.3,2.56,1,0.09,0.36,0.09
1.203758878,Alvin Williams,1997,47,22.83333333,Guard,196,185,34,0.962664454,34.2,5.8,12.1,0.481,4,7.1,0.56,1.9,5,0.368,3.6,4.8,0.742,1.93575,4.6565,5,3.8,1.8,0.4,2.7,2.5,17.1,9.45,0.593,0.557,0.415,0.396,12.0730303,16.53393939,2.918787879,15.7,25.38030303,3.7,1.7,5.5,0.189,2,0,0,0.5,37.5,8.5,16.5,0.515152,6.5,10.5,0.619048,2,6,0.333333,4,7.5,0.533333,1.5,7,8.5,4.5,1,1,4,3,23,5.9,3.5,0.7,-0.8,0.6,34.81,12.25,0.49,0.64,0.36
-0.02226437,Chris Crawford,1997,50,22.08333333,Forward,206,235,31,0.962664454,31,5.3,11.4,0.469,4.3,8.6,0.496,1.1,2.8,0.384,3.2,4.2,0.769,1.93575,4.6565,5.3,1.5,1.1,0.7,2.2,2.9,14.9,3.18,0.56,0.516,0.244,0.369,12.0730303,16.53393939,2.918787879,14.3,25.38030303,2.6,2.5,5.2,0.214,1,0,0,1,32,2,10,0.2,2,8,0.25,0,2,0,2,5,0.4,1,3,4,1,0,0,2,5,6,-8.9,-1.3,-0.5,-1.1,-0.7,79.21,1.69,0.25,1.21,0.49
-0.668454568,DeJuan Wheat,1997,51,23.66666667,Guard,183,165,35,0.962664454,34.9,5.5,13,0.425,2.7,5.2,0.527,2.8,7.8,0.357,3.5,4.8,0.743,1.93575,4.6565,2.2,4.3,1.9,0.1,2.6,1.6,17.3,7.76,0.569,0.532,0.599,0.368,12.0730303,16.53393939,2.918787879,14.6,25.38030303,3.3,1.2,4.6,0.15,4,0,0,0.25,31.5,3.5,11.25,0.311111,0.75,2.75,0.272727,2.75,8.5,0.323529,2,2.25,0.888889,0.5,1.25,1.75,5,0.75,0,1.75,2.25,11.75,-5.55,-0.45,0.7,-1.15,-0.1,30.8025,0.2025,0.49,1.3225,0.01
0.680099465,Mark Blount,1997,54,21.58333333,Center,213,230,29,0.962664454,26.2,3.5,7.1,0.488,3.4,7.1,0.488,0,0.1,0,2.1,4.1,0.508,1.93575,4.6565,4.1,1,0.7,2.7,3,3.2,9.1,8.81,0.5,0.49,0.01,0.58,12.0730303,16.53393939,2.918787879,25,25.38030303,0.6,3,3.6,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.346006691,Allen Iverson,1996,1,21,Guard,183,165,37,1,32.8,8.4,17.6,0.48,6.1,11.1,0.546,2.4,6.4,0.366,5.8,8.6,0.678,1.93575,4.6565,3.8,4.7,3.4,0.4,3.8,2.4,25,9.83,0.578,0.547,0.366,0.488,12.0730303,16.53393939,2.918787879,14.8,25.38030303,5.1,3.5,8.6,0.283,4,0,0,0.25,33.5,9.5,22,0.431818,6.5,15,0.433333,3,7,0.428571,5.75,9.5,0.605263,0.75,2.75,3.5,2,2,0,4.25,2.75,27.75,2.75,-0.3,-2.7,-1.4,-0.4,7.5625,0.09,7.29,1.96,0.16
2.263373904,Marcus Camby,1996,2,22.25,Center,211,220,33,0.909090909,30.6,7.8,16.3,0.477,7.8,16,0.484,0,0.2,0,4.9,7.1,0.7,1.93575,4.6565,8.2,1.8,1,3.9,2.5,2.6,20.5,8.92,0.521,0.477,0.015,0.434,12.0730303,16.53393939,2.918787879,11.4,25.38030303,2.2,5.9,8.1,0.32,5,1,0,0.16,27.6,7.8,16.4,0.47561,7.8,16.2,0.481481,0,0.2,0,3.6,5.6,0.642857,4.2,5.2,9.4,1.4,0.6,4.2,2.2,3.6,19.2,-1.3,1.2,-0.4,-0.4,0.3,1.69,1.44,0.16,0.16,0.09
2.165004869,Shareef Abdur-Rahim,1996,3,19.5,Forward,206,225,28,0.962664454,34.7,7.4,14.2,0.518,7.1,13.5,0.525,0.3,0.8,0,6.1,8.9,0.683,1.93575,4.6565,8.4,1,1.9,1.3,3.1,2.1,21.1,6.44,0.571,0.528,0.053,0.626,12.0730303,16.53393939,2.918787879,14.4,25.38030303,3.1,2.3,5.4,0.221,1,0,0,1,38,1,6,0.166667,0,5,0,1,1,1,4,6,0.666667,0,2,2,0,0,1,3,4,7,-14.1,-6.4,-1,-1.9,-0.3,198.81,40.96,1,3.61,0.09
2.159925514,Stephon Marbury,1996,4,19.33333333,Guard,188,180,36,0.972222222,37.4,6.5,14.3,0.457,4.1,7.7,0.533,2.4,6.6,0.37,3.4,4.6,0.738,1.93575,4.6565,3.1,4.5,1.8,0.1,3.2,2.3,18.9,12.71,0.574,0.543,0.463,0.319,12.0730303,16.53393939,2.918787879,16.3,25.38030303,3.5,0.8,4.3,0.127,3,0,0,0.333333333,38,6.666667,13,0.512821,3.333333,6.333333,0.526316,3.333333,6.666667,0.5,3.666667,4.333333,0.846154,0.333333,2.333333,2.666667,6.333333,2,0,1.666667,2,20.333333,1.433333,-0.433333,1.833333,0.2,-0.1,2.054443489,0.187777489,3.361109889,0.04,0.01
